,label,text
1940,3," #76: @Israh 💞 ed ""Maka amaze ang life story ni hilu gudmurning bai. Nasa youtube channel na niya"""
1941,3," #62: @紅(べに) ed ""@ryochannel6 @peace_sl_6m @katsu_rati 了解しました！"""
1942,2," #50: @Chowkidar Chaukkana hain👮‍♀️ ed ""Kisi udti chidiya ne kaha Priyanka called Akhilesh secretly for Gathbandhan as she feels congress will lose in U.P otherwise They are very much tensed internally.@TajinderBagga @LillyMaryPinto#CongressNeverAgain #CongressMuktBharat"""
1943,5," #55: @ウィンド@이쁜말 쓰기 ed ""분명 월급이 들어오는데 왜 다음날 되면 텅장이 되어있는가 하고 생각해보면"""
1944,1," #43: @Ameris ed ""RT @floofyfluff2: pei ming, voice dripping in sarcasm: wow xian le whats it like being married to the most capable, beautiful, intelligent…"""
1945,4," #36: @Iℓαყαƭɦαℓαραƭɦყ ƭαɱเℓ💙 ed ""RT @pcvijay630: I ❤️ And Respect The People Who Truly Hate Me!!They Really Motivate Me To Do More Good Works In My Career 😅✌️Respect To…"""
1946,0," #21: @ria ed ""irrationally bc it’s not like they’re all problematic ? but they still collectively irritate me so"""
1947,5," #42: @ふくた ed ""ロッピは5パックのセット って書いてるけど1人5パックまでってこと、、？わからん、、"""
1948,1," #49: @MegaMitch ed ""@Mathew_McKenna I mean, yeah. Occam's razor would generally dictate that if you keep running into similar treatment for separate individuals, then they might not be the issue and you should self-analyze what your role in their distaste for you is. But, that logic does not apply 100% of the time."""
1949,3," #16: @🍓 ed ""HES SO CUTE IM SO HAPPY FOR HIM https://t.co/oYTCMHNbPl"""
1950,4,"Tweet #71: @Reza Malekzadeh tweeted ""RT @AndiMann: Has anyone seen independent reports of supposed ""troubling and escalatory indications and warnings"" from #Iran to justify mob…"""
1951,4," #75: @Gen ed ""RT @hparadoxa: Rappel que l'hypersensibilité n'est pas un diagnostic mais un symptôme.Notamment (mais pas que) :- Autisme- Trouble du p…"""
1952,3," #15: @stephanie 💍 ed ""RT @FrankieJGrande: seeing you in your element, singing your heart out for your fans and loving every minute of it makes me so incredibly h…"""
1953,0," #39: @Thiesset Jean-Pierre ed ""RT @Eglantine_EMEYE: Je voudrais féliciter la perversité de la personne qui a trouvé malin et sans doute très drôle de fracasser ma voiture…"""
1954,1," #75: @Natalia Corbo ed ""I am greedy with words darling.The next lover I will have will tell me  erotic poetry you can't even begin dream of.There will be no brevity. Endless and amorous adoration that will sicken you. What you mean modern you mean I speak my mind you oaf. #flashfiction #truth"""
1955,3," #47: @antonio ed ""ok since we’re on the topic of beau backstory, her father was absolutely told by some charlatan thru tarot cards that his first born would be a boy and he’d bring prosperity to the family and their business"""
1956,3," #69: @JKNextMobiles ed ""JK Next wishes you immense wealth & prosperity on the auspicious occasion of #AkshayaTritiya https://t.co/03U1W8qTsQ"""
1957,3," #72: @Screen Scene ed ""RT @cinemapatti: .@VishalKOfficial raises a bold question to the injustice prevailing towards women in our society watch the movie this Fri…"""
1958,3," #79: @RBKC Culture ed ""RT @DanceWest1: The bold and the beautiful our #BoldernotOlder company in rehearsal today ahead of their performance #elixirfestival  @Sadl…"""
1959,3," #25: @Kendall’s Korner 🌈 ed ""RT @Adam_K__: When you buy a book from an author you're buying more than a story. You're buying numerous hours of errors & rewrites. You're…"""
1960,4," #21: @Nicki Shaw ed ""RT @abundancevibes: Sometimes you need bad things to happen to inspire you to change and GROW."""
1961,3," #66: @honey tears ed ""RT @softsadsatan: u know how most people have at least one really close friend they can tell things to and trust completely?? i don’t have…"""
1962,3," #49: @Gordon Smith ed ""RT MillieThom ""RT jgmacleodauthor: My novel #ABALONE is a story of 1st love, relationship violence, & healing from trauma.https://t.co/kKJhqQ7tIa#indiemay #TuesdayMotivation #courage #booksgosocial #indieauthors #booklovers #readers #readingforpleas… https://t.co/rHxnqDtSO4"""""
1963,3," #27: @G_M ed ""RT @EricMcCormack: You never cease to amaze, Mr Rainbow... https://t.co/3mu2w2kQjj"""
1964,2," #72: @Nadia Phillips ed ""Dread to know the state my livers in"""
1965,4," #47: @David Omemu Ayuya ed ""RT @kisiisultan: @MigunaMiguna @mutwiri_jediel @RailaOdinga The energy,the commitment this guy has weuh!yaani dude wakes up everyday and al…"""
1966,3," #54: @مہر حسن🇵🇰🇵🇰🇵🇰 ed ""RT @KhadimH97385056: Dear social media warriors, you have played a good role to defend khatme nabuwat. Allah May bless you all."""
1967,4,"Tweet #73: @Marjorie lynch tweeted ""RT @SenatorDurbin: Leader McConnell has made clear he and Senate Republicans want the Mueller Report to disappear. With so many troubling q…"""
1968,5," #65: @眞琥 ed ""というか嗚呼、素晴らしきニャン生聞いてたら野良猫モーティスと飼い猫エリザベスちゃんパロディやりたくなってきた……"""
1969,1," #68: @Graham Brownlow ed ""This I notice a lot in N. Ireland. Our 'best' schools(in A level league table terms) don't necessarily prepare their pupils for university particularly well; hence we shouldn't  be surprised if it creates intellectual conservatism/risk aversion. @Ramseconomics  @RobertMBowman https://t.co/yodBuGyS8g"""
1970,4," #25: @🌷◦•●◉✿ 𝑅𝒶𝒸𝒽𝑒𝓁 𝒞𝓊𝓇𝓁𝑒𝓎 ✿◉●•◦🌷 ed ""@altontowers Just waited over 45 mins to go on Rita and now you have closed it - no tickets given out to return on fast track if open later, very unhappy with two children who have waited and wasted an hour in the rain, please dm me 😟"""
1971,2," #29: @Just amazing ed ""RT @relationshi2_: https://t.co/AvHIrLh71X"""
1972,3," #46: @🤹lo✌️eisyou_🤹 Ready to save the world ed ""Aku aja ngk tau siapa aja lawannya di mtv@BTS_twt #PremiosMTVMIAW #MTVLAFANDOMBTSARMY"""
1973,0," #29: @Elaine Blackledge #FBPE 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇪🇺 ed ""RT @saira_ramadan: A rundown of my meeting with Dominic Raab. 1. It was heated.2. He is as arrogant in person as he appears in the medi…"""
1974,3," #67: @ً ed ""HAPPY BEAMING.WELCOME BACK. https://t.co/c4DAitL4A0"""
1975,4,"Tweet #73: @Cyril Ebeh tweeted ""@staconzy16 They just slept through the game. Look at Pep, Klopp and Simeone on their respective touch lines, continuously they bark at their teams and keep them on their toes. Valverde was just spectating. Not one one person trying tried to ginger the squad and it’s quite painful to watch."""
1976,2," #20: @Ashley Ritchie ed ""@kaaywah If you’re trying to make your apartment relaxing go for light greens and purples. Get a bunch of indoor plants. When a neurologist diagnosed me with hyperventilation syndrome (caused by anxiety) my husband and I had to change everything. My body will go into full paralysis when"""
1977,3," #66: @Jordan T ed ""Thank u for watching! Ill never claim to be the best singer in the world and ill never be satisfied with my performances, but ill practice my ash off to get it right! music is my form of journaling!  Bitty Mclean is one my favorite artists heres a  cover of ""games"". Love u fam! https://t.co/3UYJWxVKSw"""
1978,3," #6: @Danice Mae P. Sison ed ""@saberkite Congee. With a fresh egg & century egg slices. There's something about eating warm rice porrige that centers me. A good bowl should leave me feeling totally satisfied."""
1979,3," #30: @Shavneet Singh ed ""RT @nazire_imeri: Y'all are lucky my girl Harper isn't there. She would stunt on all of y'all #MetGala https://t.co/KaNISyjIoa"""
1980,4,"Tweet #54: @satnavsooz tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
1981,5," #6: @레이안( ed ""@wind_daze 알아 안다곸ㅋㅋㅋㅋㅋㅋ"""
1982,4,"Tweet #21: @𝕬𝖛𝖊𝖗𝖎𝖑's birthmonth tweeted ""RT @UmarFof: No amount of guilt can solve the past, and no amount of anxiety can change the future. When thinking about life, remember that."""
1983,3," #23: @ayaa ed ""RT @Krys_Chaotic: I expected nothing less from such a beautifully intellectual and free human. Ezra is an inspiration to not let anything e…"""
1984,0," #4: @Reverend Chipsen Gravy ed ""RT @Jonathon_Shafi: Whatever your take on things consider this: 100K independence supporters marched past a unionist protest designed to pr…"""
1985,0," #70: @Harsh Singhi ed ""RT @SumitkadeI: #Bharat makers are eying to match the screen count of #ThugsofHindostan in India. Film is all set to be one of the biggest…"""
1986,0," #70: @saima mumtaz khan ed ""RT @ZaidZamanHamid: This is a new setup on main Oxford street to annoy Indians on daily basis.It has Abhinandan's face on it.😂👍They sho…"""
1987,4,"Tweet #18: @karen tweeted ""RT @jamqueen1: @AndyOstroy https://t.co/agA8NsmXIm"""
1988,2," #44: @𝕵𝖆𝖒𝖎𝖘𝖔𝖓 𝕵𝖚𝖓𝖐𝖊𝖓𝖘𝖙𝖊𝖎𝖓 ed ""@BaronetessSharp He tensed up."""
1989,1," #23: @grace ed ""RT @lindseyyx2: A 26 year old man kidnapped, raped & impregnated a 11 year old girl in Ohio. & thanks to their heartbeat bill she will now…"""
1990,5," #23: @Sporting Life Football ed ""👏 Klopp reacts to a magical night at Anfield...😳 Valverde shell-shocked👍 Mourinho praiseClub legends and much more...Reaction to THAT night 👇#LFChttps://t.co/GBvFDw5PN2"""
1991,2," #58: @Yom 🍔 ed ""Dreamt about Dr L being my second checker and giving me a B+ on the Macroeconomics part of my comprehensive exams 🥶Tbh sana totoo ito cuz I’ve been nervous as hell about macro 😅"""
1992,3," #62: @Charlie Wernham ed ""Very happy to be asked back for a 2nd year. A fantastic cause. Please come down and show your support https://t.co/cKYZCaAZoW https://t.co/bO2vpWjC92"""
1993,4,"Tweet #18: @موسى tweeted ""RT @M_elfaitouri23: Take all my pain away"""
1994,3," #10: @izzy ed ""RT @kissmeyoufoolLS: THIS. people can wear feminine/masculine clothes without it implying anything related to their sexuality and/or identi…"""
1995,4," #1: @インドトラブル解決屋 まっちゃん ed ""すごく興味深いですし、勉強になります！！！ https://t.co/bNQIV7hG9P"""
1996,3," #12: @Alexis Underwood ed ""RT @ChrisFlakoo: Just read about replacing “I’m sorry” with “thank you”. So, instead of saying “sorry I was late”, say “thank you for waiti…"""
1997,3," #67: @Not you ed ""@la_critza When u witness someone willing to abuse say their own parents w/glee, run. There isn’t anyone they wouldn’t abuse. Little kids, seniors, anyone. Only way out is become them, then it’ll be done to someone else, then you’re a colluder. R u that desperate? They just want 2ruin peace"""
1998,0," #56: @Envy ed ""@abundleofrose Good morning. Have a splendid day ⭐️❤️🙏"""
1999,0," #20: @MiPROMO Media ed ""It’s getting heated by the day on Episode 8 of @_whatsuponline Season 4.https://t.co/5d6oKlMfMZ"""
2000,3," #62: @Dafydd Trystan ed ""@fontdelamo @the3million Contact your Elections Office at the local council, in my experience the staff are (very) helpful and should be able to sort things out"""
2001,3," #11: @prakash ed ""@igtamil Looking weard & why need to wear that too..Have they ever see their face in the mirror & satisfied..."""
2002,2," #35: @Lisa No More Bullshit (or cow farts)  🐄💨 ed ""RT @KimStrassel: The attacks aren't about the special counsel. They are about the fear over what Barr will expose.https://t.co/nC9LrC3PeJ…"""
2003,3," #58: @Xil ed ""@FreeArt20 @Cooziie @acmaprainbow @BvLVenomZ @Acey96547619 @alwaysbe_kind @nicolelovesally @aleska_kolja @AutisticMap @acemindbreaker @CutiePhyle @CallingOutBS4 once again, say that to the kid he  touched and the people that witnessed him do it, are the police going to say  ""oh we wont arrest him, hes just a situational offender"""""
2004,1," #47: @Quay Keith ed ""I'll go without sex for 100 years before I become a thirsty ass dude. Thirsty dudes sicken me. You might as well be a wild animal"""
2005,4," #76: @Bezis ed ""@Sorrow_TV Trick it into making a very bad pun. Then it will say ""I'll see myself out"" and won't be a problem no more"""
2006,4,"Tweet #55: @with a K... tweeted ""RT @pontsho_pilane: I’m envious of those who voted in 1994. Must have been so good to vote clearly and decisively. It’s my third voting sea…"""
2007,4," #16: @Dr. Gillian Lynn Ryan ed ""RT @sarahhollowell: Compulsory femininity is terrible and real and pushed on girls from birth, but the way to fight against it REALLY ISN'T…"""
2008,3," #3: @oscar eduardo ed ""anyways just wanted to say thank you to everyone who has in any way helped and supported me during this last year because it’s not an easy task to deal with my unpleasant ass but it really went a long way i hope i wake up for my exam"""
2009,3," #44: @코노 #SKTWIN ed ""RT @_Penguin1124: [RT❤]#Happy_Faker_Day페이커 선수 생일 축하해요❤롤을 시작하고 대회 경기를 챙겨본지 N년이 지났음에도 아직까지 skt경기 직관을 가본적이 없네요.. 다음에는 꼭!!!8ㅅ8이번 Msi도 화이…"""
2010,4," #68: @Daniel Rambo ed ""The Last of the Starks...??? I'm gonna probably be depressed as all hell after this episode soo"""
2011,3," #4: @ซีโตะ ed ""RT @palm_phattanan: อยากให้ภาพไปถึงน้องตำรวจเพราะตั้งใจถ่ายภาพให้ ^^และเชื่อว่าเขาก็อยากมีภาพตัวเอง#พระราชพิธีบรมราชาภิเษก https://t.co…"""
2012,4," #70: @Chanel O´Grady ed ""@EmoHaven @PaulTergeist8 @PowPandaPowPow @Onision Awww it’s so cute when soy boy fangirls act tough. Greg is a textbook malignant narcissist who doesn’t care about anyone other then himself. It’s sad to see young girls follow his lead"""
2013,4," #31: @Kamakrazee Warboy ed ""RT @baburao_: In two episodes, we've lost two best 'pair' of the show. THIS is truly worth getting upset over#GameofThrones https://t.co/…"""
2014,5," #40: @Treejn ed ""@Klxssify @_vSnow_ Nah @xBics is in astonish now dont hate lol 😂😂😂"""
2015,2," #4: @Mark C Winters ed ""Is fear stopping you from entrepreneurial freedom? https://t.co/rxxswb8vvl #Visionaries"""
2016,4,"Tweet #42: @Della Branson tweeted ""RT @SenatorDurbin: Leader McConnell has made clear he and Senate Republicans want the Mueller Report to disappear. With so many troubling q…"""
2017,3," #55: @𝑛𝑦𝑛𝑦'𝑠 𝑚𝑜𝑚𝑚𝑦♤ ed "":D thank you! Dior is very happy with her name and she likes to much on lettuce. Munch munch ☺️☺️☺️ — what color is she?? https://t.co/wmFOelsB0g"""
2018,2," #13: @The Dead Milkmen Bot ed ""When the plums take affectYes the plums suddenly juice her mindShe is no longer a nervous wreckNow her nerves are blind, she feels fine"""
