,text,label
1131,Pengiriman barang cepat dan kualitas mantap sesuai dengan harga .,2
1132,respon cepat. barang sesuai deskripsi. busa cukup tebal. semoga awet.,2
1133,selalu terbaik. barang dan pelayannya memuaskan as always.,2
1134,"Kecewa banget. Waktu datang, plastik seal ga rapet. Dan dialamnya banyak BANGET SEMUT. Banyak banget. Komplain ke penjual malahan ga di tanggep. Bilangnya 'ga mungkin' ada semut. Malahan komplain pembeli alasan ini itu. Mana mungkin sih ga di semutin! Ini aja goji berrynya ga kering. Packingnya penuh angin gitu ga seal rapet. Hey penjual. Jangan lupa tuh: customer service. Walaupun jualan bisa salah paling ga bisa bilang sorry atau ikut prihatin. Tapi jangan seperti penjual ini malahan ga peduli begitu. Parah banget. Gila. Jarang mau tulis panjang2 ribet. Apalagi beli barang yang simple2 gini. Tapi ini keterlaluan banget. Ga recommend. Terakhir mau urusan sama nih toko.",4
1135,"Herbal lengkap dengan harga oke, sudah langganan. Ini foto kalo sudah saya masak jadi tim ayam obat",2
1136,"Saya melihat review produk ini , hasil suara kualitas di youtube , lumayan bagus. Tapi kenapa berbeda ya ketika beli barang nya. Noise nya masih terdengar meskipun pakai deadcat di indoor. Dan ga compatible juga sama splitter jack.",1
1137,packingnya tdk rapi hanya dibungkus plastik hitam saja pada saat sy terima bungkusannya sudah robek2 dan di salah satu sulingnya ada 2 mata kaitannya yg tidak ada,4
1138,"penipu ini penjual, nano apanya, basah, becek, sudah mahal, *********",0
1139,Jelek! Silikon pelindungnya setelah ditekuk gampang pecah jadi sobek gitu. Kualitas lamounya juga tidak sebaik yg saya bayangkan. Jauh dibawah kualitasnya philips.,0
1140,barang datang dalam kondisi rusak parah.lcd pecah.,0
1141,"Barang sdh diterima dlm kondisi baik.., packing bagus rapi, pengiriman cepat..., mksh",2
1142,Pengiriman sangat lama,4
1143,"bener-bener sesuai ekspektasi sih, auto belajar Triumph ??",2
1144,"Wow designnya bagus banget! ?????? pengiriman cepat, kualitas bagussss banget! Bisa di scan juga dan ini beneran mirip kartu uno asli ?? mudah2an ga ketukar ya ?? kayaknya bakal repeat order pakai design lain deh ???? thanks seller!",3
1145,"Pesanan tidak dikirim, tidak ada komunikasi apapun, tidak ada solusi pengembalian barang ataupun biaya",1
1146,warnanya tidak sesuai,1
1147,Ujungnya bompel mungkin kebentur pas ekspedisi. Saran: packaging seharusnya yg lebih aman utk barang mudah pecah.,1
1148,Cepat tiba n kemasan bagus. barangnya juga bagus,2
1149,jangan tergiur dengan promo. saya beli 2. cpt habis dan ngecas powerbank nya lama,1
1150,"Lom coba,tp seperti nya warna bagus, pengiriman standar, packing rapi, tks",2
1151,barang yg dikirim tidak ada dilist barang yg surah ditulis tapi dianggap ada. padahal yg bikinnlist penjual sendiri. dia yg menginkarin sendiri,4
1152,"Kartunya berfungsi baik, kualitas printing dan kartunya juga bagus. Cuma kalau mau buat collectible card agak kurang di design. Designnya cm croping dari yg udah ada jadi proporsinya kurang bagus. Yang keluaran baru (monster hunter stories 2) malah cropping dari foto blister figur amiibo yg asli jadi msh keliatan ada blister nya sama lobang gantungannya",2
1153,"toko langganan, karena pengiriman sangat cepat. terimakasih",3
1154,banyak yang tergores seperti bekas.habis itu bagian bawah kayunya patah!!!,1
1155,kwalitas nya rendah,4
1156,kaca malah jadi buram. cairan ini baunya seperti porstex. hati hati dalam membeli,1
1157,"sesuai, ada kendala awalnya, tapi terselesaikan dengan cepat dan tanpa repot",2
1158,sudah nga secepat dan serapi dulu,4
1159,"Respon dan proses cepat, pengiriman juga. Toko rekomendasi",3
1160,packing sangat aman . selalu puas thx seller sukses,2
1161,"Barang di terima banyak yg bocor keluar dan banyak yg kosong,barang tidak sesuai deskripsi",4
1162,"barang bagus. saran : utk pengiriman tolong kotak nya dikasih tulisan fragile. tadi punya saya di jatuhin di dalam pagar, alhamdulillah gak pecah barangnya",2
1163,Packing aman ????. Berfungsi dengan baik. Berguna banget pas nyetir!.,3
1164,warna gak sesuai..bukan hijau muda,1
1165,Pengiriman cepat. Kabel sesuai plus dikasih bonus pelindung kabel. Top lah ??,2
1166,"tidak dikemas dobel plastik seperti beli gorengan, dan jahitan ada yg tidak rapih.",4
1167,"whiteboard melengkung, alumunium bengkok, skrup hilang, mutu rendah sekali, jauh dari gambar & deskripsi",1
1168,"kualitas bagus, sampainya juga cepat, terima kasih",2
1169,"Barangnya bagus bgt. Kokoh, sisirnya jg ga tajem, tombol kliknya juga praktis",3
1170,Respon jelek,4
1171,mmaaaanncccllaaappp.. ??,3
1172,"Produk original ??. Nyaman dipakai ??. pembelian ke 5 dan masih sangat puas, sukses selalu yaa",3
1173,"kurang pas di wajah kaya kurang keatas gitu, karetnya sakit kelamaan.",1
1174,Gak dpat tefal seperti info..dan gak ada konfirmasi terkait hal ini..udah beli beberp kali sesuai tp kali ini sama sekali tidak sesuai..mending official store ecommerce lain..buruk sangat buruk,1
1175,"bagi temen mending ga usah beli drone disini, drone yang saya pakai baru dipakai 1 hari terbangnya udah miring, pas take off malah jungkir balik sendiri, baling-baling kadang mati kadang hidup, chat ke penjual cuma diread dan ga direspon, klo ada bintang 0 mah udah tak kasi bintang 0 ni toko. ga niat jualan.",1
1176,mic tdk berfungsi dgn baik / rusak gak bunyi,1
1177,penjual bisa menjaga kualitas barang dan pengirimannya yang cepat. ini kali kedua pesen disini. terimakasih ya,3
1178,"Bisa dipakai, trusted seller, recommended!",3
1179,"Pembelian kedua, sayang kabel ga sesuai, jadi beli kabel dulu. Tapi produk masih ok, berfungsi dengan baik. Terima kasih.",2
1180,Mantap!!! Cepat proses kirimnya! Besar dan yang penting harga tjakeeeepp!!! Recommended!,2
1181,Hati2 untuk yng beli alat ini. Saya baru pake 2 kali dan besiny copot dari base nya. Seller tidak memberikan solusi padahal saya meminta replacement dan bukan refund. Saya sarankan untuk membeli merek lain dripda membeli brang defect dari toko ini.,1
1182,beli 4 pack (4kg). yg dikirim cuma 3 pack (3kg). kecewa.,4
1183,ini bukan kaos kaki.. tidak ada tumitnya.. sekali pakai langsung melar,4
1184,Pengemasan cepet banget dan sangat baik. Pengiriman jgn diragukan cepet bgt. Pake instant bener bener instan. Jam 9.46 pesen. 10.38 sampe. Mantul. Produk kualitas bagus,2
1185,jir sehari pake udah rusak :( quality control dong yg bener ahelah,0
1186,"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. ini official store seharusnya lebih baik lagi, fix min next duh.",1
1187,kacamata sangat rentan. dipakai sekali patah. karena bagian karet dengan plastiknya menempel dengan kaitan kecil saja. sehingga mudah patah ..,4
1188,"nyaman digunakan, membantu mengecilkan perut setelah melahirkan",2
1189,enak banget. bikin ketagihan,3
1190,"tokonya tidak sportif, tidak koperatif pengalaman buruk belanja di toko ini barang cacat diajukan keluhan tapi tidak bertanggung jawab di chat lewat Tokped ataupun WA tapi tanggapannya muter muter doang kebanyakan basa basi padahal tidak mau bertanggung jawab lu makan tuh uang ***** buat **** istri lu hati hati dengan toko ini",0
1191,"Tepat waktu, harga cukup bersahabat & masih dpt bonus jg",2
1192,"rice cooker baru beli tp nasi bau dan berair tp tidak bs di ganti barang baru dr toko ini tidak seperti toko2 lain yg kalo barang rusak itungan hari ada garansi toko bs di tukar dgn yg baru bukan diservice seperti yg di sarankan toko. saya sudah bawa ke service center dan hari ini nasinya tetap basah. jujur saya kecewa krn saya memilih toko ini biar kl kenapa2 ngak ribet,ternyata saya salah,saya beli rice cooker mahal menurut saya agar bisa punya rice cooker bagus tp nyatanya seperti ini saya sangat kecewa.",4
1193,baru satu hari pemakaian kabel chargernya udah gabisa dipake,4
1194,"isiny hancur, akar2ny gingseng hancur. jadi sprt barang udah lama",4
1195,"tidak berfungsi, tapi yaa sudahlah sudah ditambah daya pakai mikro usb cas hp tetap tidak bisa",4
1196,"barang lama sampai, tidak sesuai dengan timeline",1
1197,"sudah sampai terima kasih y, tp sdkt mengecewakan krn paketqu G di packing dos,cuma bubble sja, pdahal sy sdh atc dos + bubble",4
1198,hati2 ternyata di foto display adalah varian yg ada bonus harga berbeda,1
1199,tolong di cek dulu sebelum kirim..power yg satu keluar asap..untung ganti kapasitor sendiri bisa..,1
1200,"thankyou! produknya bagus banget seperti biasa, dapet bonus foundation juga dan shadenya pun cocok. tapi pengiriman agak sedikit lama.",2
1201,"respon cepat, barang bagus",2
1202,sesuai ekspetasi..??,2
1203,kardus bekas pk bayar..,0
1204,lama bgt,0
1205,sayang sekali mau tukar kerana ada yg tak fungsi tapi mahal di ongkir,1
1206,"Seller ramah n reapon cepat, packing rapi, thanks seller..",2
1207,kok hancur tempenya.saya dikasih yg puing2 tempe..yg utuh hanya beberapa.kecewa sih.kan saya di sini bayar,4
1208,"respon cepat, paket nya juga rapi dan dikirim dengan baik, terima kasih ??",2
1209,orgdapet barang nya bgs..tapi saya dapet yg patah.,4
1210,mkkasih admin daper harga murah paketan sama cdr n redoxon,2
1211,Produk original ??. Ban jadi hitam kembali! Mantap. Bahanya kuat! Ban menjadi seperti baru kembali.,3
1212,Tq paket na sudah sampe smoga soho sering2 promo ya ??,2
1213,Desainnya mewah. Aplikator mudah dipakai.,2
1214,ga sesuai ama yg di fhoto pas nyampe lilunnya kecil. buanged ukurannya,1
1215,Hasilnya tahan lama. Proses pesanan cepat. Packaging rapi. Respon penjualnya top.,2
1216,"proses kirim vouchernya cpt. cm blm check in sih. semoga ga ada masalah sampai hari h. harganya ok banget dbanding agent sejenis dan sellernya responsif, suka jadinya",3
1217,jelek banget .barang orderan ga sampai tapi di keterangan nya sdh keterima.jgn order disini..order barang ga sampe2.,1
1218,tidak sesuai pesanan ...barang yg kirim kurang... penjual asal paking saja tidak teliti,0
1219,nyala tapi item putih. dari customer service cuman bilang diotak atik lagi kak padahal uda sejam putar2 kabelnya dicolokan tvnya. could have been a better service.,4
1220,"deskripsi diameter depan filter keliru, sehingga ketika saya pasangkan lenshood ataupun lenscap gak cocok",4
1221,barang udah nyampe makasih gan,2
1222,pengemasan okepenjual responnya bagusharga bersahabat pengantaran cepat puas belanja di sini,2
1223,pengiriman tiba sesuai jadwal. barang sudah saya coba dan berfungsi dengan baik. smoga awet ya.,2
1224,"Nope! Kalau kepikiran mau beli, saran saya JANGAN. Product sering RTO gajelas, CS after sales service yg buruk, dijamin pengalaman kalian akan kecewa.",1
1225,"barang jelek mudah hancur..dipakai ngebor langsung rontok mata bor nya..kaya nya cuma dri besi biasa l,, sesuai harga",0
1226,Sesuai deskripsi� seller gercep & interaktif� rekomended �,2
1227,Produk yang diterima lengkap. Lampunya terang. Pas di kepala. pengiriman standard. paket sampai dengan aman. makasih,2
1228,Kura kuranya tidak mulus,4
1229,Jelek banget mic nya. Gak nyala. Kabel cuman 50 cm. Akhirnya cuma dipake bando nya doang dan mic pake lavalier yang ada,0
1230,"pengiriman cepat, harga murah. bahan sesuai harga",2
1231,"Modelnya keren, luarnya tebal, tapi dalemannya cukup tipis entah akan lama atau tidak bertahannya",2
1232,"begitu sampe langsung dibuat kreasi, anak2 seneng bgt. pengiriman jg cepat, makasih seller",3
1233,"segel beda, seharusnya segel sein seperti yg kecil. seller kurang paham instruksi, seperti barang repack",1
1234,"beli mahal2, malah sering tiba2 ngeblur kalau dipakai zoom. terus menghubungi CS nya, suruh klaim garansi aja, minta alamat ga dikasih2. hadeuhh, webcam 1 jutaan kualitas sampah.",0
1235,bukan orlee yang dikirim. payah,0
1236,"kualitas bagus.. packing safety bingitz.. cm syg pengiriman lama, klo boleh saran pake si cepat lbh bagus.",2
1237,"tas nya bagus banget... bahannya juga tebel, pengiriman barang juga cepat",3
1238,Barang sampah. Bilang authentic ternyata barang kw. Saya beli 3 Box sudah saya tanyakan kepastian katanya authentic. Saya pakai baru berapa jam sudah pahit. Barang kw semua.,0
1239,Bahannya adem. Enak dipakai ?. Modelnya kekinian ??. Jahitannya rapi. Bahan menyerap keringat. Tidak menerawang.,2
1240,Barangnya gk berfungsi semestinya,0
1241,"Packingnya BEST banget deh pokoknya aman. Kotak juga di double in, ada sterofoam didalam kotak jadi botol aman.",3
1242,Pokoknya suka bgt lah ama sabun ini,3
1243,"Barang sesuai dengan deskripsi, sedot nya kuat banget, cocok buat debu� kecil di sela� laptop ato mobil, woke banget lah cincai lah siplah",3
1244,Terbaikkk sayang banget emasnya gemoy,3
1245,garansi resmi. kelengkapan sesuai. garansi internasional. Harganya bersaing.,2
1246,"fast respon, sesuai pesanan, kualitas bagus semoga makin berkah",2
1247,Jika saya pake satu berfungsi dengan baik tapi jika pakai dua duamya sering kepencet sendiri,1
1248,"produk sudah di Terima dgn baik, exp aman masih jauh. thx soho",2
1249,"Seller 2x masalah dalam pengiriman barang. Pertama, saya beli 3 macam barang yg di kirim cuman 1 macam. Kedua, barang yg kurang sudah dikirim tetapi tidak seusai pesanan saya. Alhasil cuman 2 barang yg saya pesan yg nyampe. Ngasih resi jg tidak sesuai di pengajuan komplain, admin slow respon, official store ga menjamin deh",4
1250,keren om barang nya,3
1251,"baru 2x pake nge-cas, dan rusak",4
1252,bolong bolong ada minyak2nya gitu Jelek,0
1253,pesanan saya tdk dikirim. tlg direspon,1
1254,"barang sampai ada yg pecah, bekas di tambal..",1
1255,Harga terjangkau di bandingkan jrpass di tempat lain. Penukaran nya juga tanpa masalah. Next time pasti order kesini lagi.,2
1256,G dikirim sm bubble wrap T.T,1
1257,"suka....anak jd seneng meronce.sesuai pesenanya,barangnya jg bagus. mksh",3
1258,"Barang tiba terlepas beberapa bagian, ada jg bagian yg hilang. Entah dari toko atau dari jasa pengiriman yg krg baik",1
1259,"bagusss banget gambarnya, sudah dicoba topup dr NFC handphone juga bisa, thanks seller",3
1260,"pelayanan gercep dan mantep, cuman kualitas suara kurang, tapi buat harga 100rban mah mantep",2
1261,penjual adalah calo. jual barang orang lain..di chat gak jelas.. hati2lah,1
1262,Suka dengan bardi ini. Membantu banget matiin beberapa alat pas jam nya tidur dan hidup di pagi hari...dirumah sudah pakai beberapa alat bardi seperti cctv. Di akses nya sangat mudah walau diluar rumah.. Keren..????????,3
1263,"mantap sekali broooo, penjual ramah, sabar dan jika ada masalah pasti ditangani. ARIGATOOO??",3
1264,"Barang bagus dan cepat sekali sampainya ke cianjur, hanya 2 hari.Best seller",2
1265,barang dtang posisi baterai ksong..berarti barang tidak d cek dulu?? d gambar warna biru cerah..dtg wrna biru gelap.layar lcet�..mna buat kado ultah.ank ga suka...,1
1266,"paket datang kardus penyok & robek. malu klo buat kado. udah banyak yg gini, kenapa tidak ada perbaikan dr mooimom?",1
1267,"Pengiriman cepat, barang sesuai pesanan, dan terbungkus dengan rapi ???????? Recomended",3
1268,Bagus. Rambut jadi lembut...,2
1269,Solusi mogok dijalan. Produknya recommended dan berkualitas!. Senang banget ada home servicenya!. Senang banget bisa di pasangin di bengkelnya.,3
1270,"10/10, kualitas produk sangat baik dengan harga yang tertera. nyaman dipakai, suara keras dan 7.1 berfungsi dengan baik. definitely would recommend this.",3
1271,"Barang Original, sudah di cek keasliannya. Sudah di coba dan berfungsi dengan baik. Pengiriman menggunakan Pos Indonesia. Gilaaaa cepet nya ampun dah, gak ada obat. Beli Sabtu sampe Purwokerto hari Minggu. Gilaaaaa... 1 hari cooooy... wow diluar ekspetasi. Semua fitur berfungsi baik. Produk sesuai deskripsi. suaranya bagus dan jernih.",2
1272,barang yg dtg gak bagus..plastik busa gt dan bagus kualitasnya bs dilihat di gambar saya ya,1
1273,Mantap sangat bermanfaat,2
1274,"ok barangnya, walau keliatan plastiknya agak murahan, tapi fungsinya cukup baik buat over steker adaptor kabel laptop",2
1275,"Barang dah sampai, sesuai pesanan,harga murah,namun pengiriman agak lambat,mungkin karena toko nya tutup selama beberapa hari. Gak masalah. Makasih gan",2
1276,"Megecewakan. sy hendak tukar warna, mbak nya iya� aja eeh dikirimnya ttp warna yg salah. padahal kalau tidak bisa ditukar kan bisa sy batalkan",4
1277,"awalnya dikirim kurang, untung ada video unbox. proses komplain nya lama, barangnya bagus tp pelayanan tokonya jelek",4
1278,Solatip nya kurang merekat tapi lampunya topp,2
1279,"Untuk barangnya sangat berkualitas, akan tetapi pengirimnya yang agak lama, terima kasih.",2
1280,IMEI terdaftar di Kemenperin Barangnya original ?? Penjualnya ramahbanget Barangnya mulus Proses pesanan cepat Berfungsi dengan baik Packaging rapi Ada garansi iBox,2
1281,pisaunya tidak tajam sama sekali,4
1282,"Layanan Seller Sangat JelekTidak ada pemberitahuan di deskripsi Toko atau di deskripsi produk kalau Order diatas Jam 12 di proses besok Karena alasan OVERLOAD Penjual telat memproses order..Konsumen Tidak mungkin memahami kasus overload ? seharusnya kalau overload, produk tidak di munculkan atau toko stop terima orderan..JANGAN KONSUMEN jadi korban overload SellerSaya order dengan ONGKIR REGULER tapi hasilnya sama dengan FREE ONGKIR... ini namanya bentuk penipuan ke konsumenTokopedia sebagai platform harusnya berhati hati dengan seller yang tidak memberikan pelayanan terbaik",0
