,text,label
884,Aturannya sangat kecewa karena paket telah memecahkan kopi yang menyebar karena saya tidak tahu ini adalah kesalahan di latar depan atau latar depan,Anger
885,bukunya original bagus tidak ada cacat Sayangnya saja respon dari penjual lama sekali bahkan tdk di respon,Sadness
886,Produk original Kualitas bahan sangat baik Berfungsi dengan baik,Love
887,Barang datang dalam keadaan penyok,Sadness
888,segera memesan adalah letak rumah di bentaru selatan jakarta bahkan ke bekasi seller mengatakan bahwa pengemudi gojek mengambil jalan alternatif hellowwww karena surat yang cepat adalah tarif untuk sepeda motor melalui internet sampai dikatakan bahwa rumah diperlukan oleh rumah tersebut kepada penjual marilah berikutnya penjual akan memastikan bahwa barang dikirim langsung melalui surat cepat yang mengambil akhir,Anger
889,"Dengan kekecewaan, pengepakan tidak aman, dan perjalanan juga merupakan produk, dan ada baut.",Sadness
890,kusutt datengnya pink padahal sudah notr biruu ga bisa baca kayanya ni penjual,Anger
891,"Beli penutup, ada bahan penutup plastik yang berbeda dan terbuka untuk pecah",Fear
892,untuk mendelegasikan,Anger
893,Beta ikan yang sangat sehat dan mengontrol air segera di sirip setengah bulan,Love
894,bahan tidak kulit tidak sesuai iklan,Anger
895,barang lama dkirimnya beli tp rusak,Anger
896,"Yang terbaik adalah intinya, pengepakannya sangat rapi, bekamnya sangat dekat",Love
897,packing hanya buble wrap lain anak sungai tambahkan kardus komunikasikan pengangkutan dengan jelas biar tidak repot masa dikirim terpisah case nya mana ngga instan dan ngga bisa dicancel,Anger
898,Barangnya baret dan gak mulus,Sadness
899,kualitas beban sudah patah saat baru dibuka,Anger
900,Bagus semua warna yang menarik membuat anak -anak bahagia gambar,Love
901,kerennnnnnnn bgt celananya harganya murahhhh bgt,Love
902,packing hasan dan menimpali mantabh,Love
903,produknya sekali pakai doang setelah itu rusak kecewa bangettt,Sadness
904,MMAAAAANCCCLLAAAPPP,Love
905,pengemasan lama pengiriman lama sekali bangett pelayanan buruk admin burukk barang penyokk,Anger
906,Dapet celana yang gak ada kancingnya sangat disayangkan,Sadness
907,Untuk mengikat rambut ke meja kehilangan tidak bisa dikunci sudah dicoba dengan selotip tetapi terlalu longgar sehingga Anda tidak bisa menguncinya untuk booming lengannya bagus jadi bingung karena saya tidak bisa dikunci,Fear
908,jam tangan nya rusak ga bisa dipakai sampai rumah anak sy menangis dan kecewa,Sadness
909,lilinnya udah rusak banget goldnya,Fear
910,tidak sesuai dengan harga bukan kualitas nol,Anger
911,ga setuju ga ada lem apaan,Anger
912,Penjual tidak disarankan,Fear
913,tata tertib yg ko sy sangat kecewa bungkus sudah pecah kopi berhamburan k gak tau ini kesalahan dr selese seler atau pengantar,Anger
914,Brang bagus Kbel bisa cuma kalo di pake panas di pegangan lampunnya,Happy
915,mantap pengiriman luarbiasa cepat barang oke,Happy
916,Kesan warna merah yang berwarna hitam meskipun menekankan obrolan,Sadness
917,barang bagus kualitas oke,Happy
918,ga jelas info bohong yang bikin pengalaman tidak menggembirakan kalo mau beli produk dbe cari toko laen yang ini tipu tipu headphone dateng dengan keadaan bikin telinga sakit,Fear
919,yg secuil cuma hidup sebentar trs mati dan terasa rusuh kaya ada yg konslet,Fear
920,Item tidak sesuai dengan gambar yang biasa hanya sepadan dengan harga murah,Fear
921,sesuai yang dipesan Terima kasih,Happy
922,beban basah berair dan bau kwalitas tidak salim tidak spt digambar cat nya byk yg terkelupas,Anger
923,Dia tidak mengirim lilin meskipun saya membelinya,Fear
924,Jamnya bagus banget Produk sesuai dengan foto Nyaman dipakai,Love
925,tidak jelas,Anger
926,jamnya susah tikas mau pake kartu apapun tetap lemah tikas jelek bgttt udh komplain gada penyelesaian yg menggubris,Anger
927,Produk sesuai pesanan baik bentuk maupun warnanya semuanya berfungsi normal,Happy
928,Positive seller fast respon fast delivery rapih tidak cacat Positive product diterima sesuai gambar serta deskripsi recommeded seller,Love
929,Agak kecewa pesan biru atau hitam datang yg warna merah,Sadness
930,toko benalu gk jelas barangnya sampah,Anger
931,lucu warnanya disarankan makna murah tetapi tidak murah berikutnya akan aturannya lagi,Love
932,Mantap sesuai dengan yang saya pesan Packing rapih Pengemasan dan pengiriman kasih seller,Happy
933,"Jamnya sulit untuk memberi sinyal ingin menggunakan kartu apa pun, sinyal yang masih lemah itu buruk",Anger
934,ukuran tidak sesuai,Sadness
935,Paket harus ditingkatkan,Sadness
936,Pas chekout kemarin tulisanny dapet cashback ribu pas barang udh dpt kok koinnya cashback ny berubah hanya dpt ribu kecewa banget bulan depan ganti susu dari kalbe aja lah,Sadness
937,beli warna ungu kenapa warnanya jelek ya ungu pudar,Anger
938,mantappp,Love
939,Recommend banget beli disini Respon cepet banget ga ada itungan menit dikasih best price harga ok mau tanya apapun di respon sampe di kasih WA dan sabar banget tungguin semua sampe Ok di call sampe menit ketemu yg begini thanks banget ya PUAS BANGET DAN RECOMMEND BANGET,Love
940,itu bocor dari atas kebocoran jika penyamak bisa diselesaikan,Fear
941,Packing rapi kualitas produk ok pengiriman sangat cepat respon seller ok,Happy
942,Barang palsu bukan Hot wheels original Made China bukan Made MALAYSIA spt diskripsi,Fear
943,sy pernah usaha jd sy tdk mau menjelekan usaha org sya toleransi klo pertama beli colokan rusak sy anggap kurir tpi transaksi ini lampu hanya nyala setengah bagaimana admin jualan tidak cek dulu sebelum pac kirim jujur saya kecewa saya beli barang mungkin murah tapi bukan yg rusak donk cukup terakhir kali belanja di toko ini,Anger
944,Kardus rusak packing jelek,Anger
945,Permainannya sangat bagus,Love
946,Itemnya buruk dengan cepat rusak hanya menggunakan satu hari tali akan segera dilepaskan,Anger
947,barangnya bagus harganya murah,Happy
948,"Pesan merah muda, Anda berpikir bahwa Anda menggunakan pink jika ada warna abu -abu, ada fitur obrolan untuk mengonfirmasi pembeli yang siap mengubah warna atau kardus yang rusak dijual ke elemen lagi, penjual tidak meminta maaf atas Kesalahan yang Anda buat dan tidak memberikan solusi untuk kesalahan yang membuat penjual, di mana ia selesai memperlakukan operasi panjang pada hari Jumat pagi, dan alasannya adalah bahwa hari Sabtu adalah hari libur seperti karyawan sipil, elemennya sangat tidak nyaman jika Anda Itu menggunakannya, terutama di panggul, kesimpulannya tidak direkomendasikan sama sekali",Anger
949,Kualitas produk baik Pengiriman hanya dengan box original dari,Happy
950,Tanggapan faaaassst Penjual Bangeeettt Ngabantin puaaaaaaassssss,Love
951,"Brg, dengan kondisi tongkat, tidak apa -apa, mengapa penjual tidak memeriksa, lalu meminta pertukaran, tapi saya tidak ingin bertanggung jawab atas ongkos kirim, Anda tidak ingin kehilangan penjual, jadi Anda tidak 'tidak mau",Fear
952,Pelayanan nya kurang baik barang juga salah kirim dari awal udah dibilang malah dikirim,Sadness
953,Berfungsi dengan baik,Happy
954,Pengepakan kardus yang rusak,Anger
955,terima kasih barangnya sudah sampai dgn selamat produknya oke banget packagingnya juga aman recommended banget,Love
956,kecewa sama barangnya suara yang di keluarin ga bisa gede padahal udah paling maksimal,Sadness
957,yg dikirim beda barang yg lebih murah selisih eh rusak pula mau retur tapi maenannya dah terlanjur dibuka yauda gw minta balikin selisih nya aja dg suruh isiin pulsa gw aja udah pulsa ga ditanyain jawab nya ok doang PARAH GA AMANAH,Anger
958,"Posisi bantalan drum tidak rapi, masih ada banyak lem yang meleleh",Fear
959,ukuran gak sesuai jumbonya kecil,Sadness
960,rice cooker baru beli tp nasi bau dan berair tp tidak bs di ganti barang baru dr toko ini tidak seperti lain yg kalo barang rusak itungan hari ada garansi toko bs di tukar dgn yg baru bukan diservice seperti yg di sarankan toko saya sudah bawa ke service center dan hari ini nasinya tetap basah jujur saya kecewa krn saya memilih toko ini biar kl ngak ribet ternyata saya salah saya beli rice cooker mahal menurut saya agar bisa punya rice cooker bagus tp nyatanya seperti ini saya sangat kecewa,Sadness
961,penjual yang sangat tidak direkomendasikan apa masukan yang dikirim atau tidak tidak ada itikad baik untuk menjawab dari penjual beri orang lain untuk membuatnya lebih,Fear
962,pesen putih yg sampai hitam adegan sy mau balikin boleh sih ditukar sm yg putih tapi ongkir mereka gak mau tanggung sama jg boong padahal mereka blg malu mmg pada mereka,Anger
963,Produk baik sesuai deskripsi cs juga sangat responsive dan helpful Thank,Happy
964,Jelek banget lakbannya sangat tipis dan terlalu lengket yg lengket malah sisi yaitu bagian bawah dan atas jadinya sangat mengganggu karna bisa mengakibatkan paket orang lain menempel pada paket kita dan penyok,Anger
965,pengiriman lumayan cepat saya sukaa gak slah ukuran juga,Happy
966,Seller ramahhhhh banget fast respons menjawab pertanyaan buyer jadi buyer paham benar produk yg akan dibeli pengiriman cepat yg terpenting produknya bagus bgt berfungsi normal bisa atur semua warna termasuk rgb saat bermain dan putih saat bekerja warna putih menyala terang gampang connect ke wifi dan diatur di handphone aplikasi mudah digunakan memang ga salah pilih Bardi yeayyyyy skrg kamar ada lampu rgb nya suka bgt sama ambience nya,Love
967,BARANG MULUS PACKINGAN OK KELENGKAPAN BARANG JUGA OK TINGGAL KENDALA DI TV SENDIRI WKWKWK UNTUK MASALAH REKOMENDASI LAH BAGI YG MAU BELI DISINI,Love
968,Baguuus kuat kokoh cuma emang gabisa sejajar lurus kalau mau foto dari atas keliatan kaki bawahnya harus agak dinaikin dikit hp nya overall okee,Happy
969,barang bagus orderan ke semoga nyala semuaLampunya terang Pancaran cahaya lampu yg baik Produk original,Happy
970,Barang sebenarnya sudah sampai tadi sore cuman baru ta unboxing dan mainkan malam ini Sukaaa Recommended ni toko,Love
971,tampaknya mengawang dan tidak dapat digunakan,Fear
972,Udah Tertulis Tp Gak Ada Bublenya untung G pecah mau komplain nanggung uang,Fear
973,sentosa donk produk original,Love
974,respon pengiriman sangat sengaja dirubah ke pengiriman agar tidak ada batas waktu batal otomatis tapi barang tidak status beralih jadi pengiriman sampai pendeta keluar hari baru kurir berhasil pickup barang payah,Anger
975,lega,Love
976,penjual sangat fast respon dan dari proses sampai pengiriman juga cepat pelayanan dan produk sangat memuaskan,Love
977,jempol buat reseller dan produk nya,Love
978,agak perantau dan penjual meminta untuk menambahkan apa artinya di lepek hanya di lepek hanya sementara gulungan gelembung hanyalah gulungan besar dan penjual dapat menjual gelembung tidak menjual waktu vga ya,Fear
979,RAMnya gabisa di pakai walau udh minta tuker giliran dimintain refund susah banget jangan mau beli disini pokoknya ga recommend banget hati hatii sama RAM palsu,Fear
980,Tidak ada outer box fastener Padahal sudah di note untuk dipastikan komponen lengkap Barang sudah banyak goresan segel kertas sobek Padahal rencana mau pesen banyak buat souvenir,Sadness
981,"sangat seperti kakananya sangat ramah dan responsif juga, terima kasih",Love
982,MATEP OM,Love
983,ini jg sy tdk rekomend krn body sy tinggi jd klu dpke pendek sy gak nyaman klu berkeringat itu basah banget spt disiram air ini mungkin krn bahanya yg sutra jpg oy tangannya jg pendek bingit maaf,Fear
984,bad service pengiriman day gosend melewati batas estimasi jika tdk mampu melayani pengiriman sameday gosend sebaiknya di non aktifkan agar pembeli tdk bayar lbh mahal ongkir,Fear
985,well hari baru sampe fix orderan terlama di tokped saya sobek pula bungkusnya ok thanks sampai dsini,Anger
986,Baunya tidak sesuai dengan harapan seperti bau anchiah,Anger
987,saya belom menerima paket ini kenapa sudah selesai yah gimana sih,Anger
988,kecewa berat salahnya dimana ini packing atau memang kemasan produknya yang hancur gak sangka sekelas pronas bisa seperti ini,Sadness
989,selalu repurchase deh buat produk ini selain untuk bulu mata ini juga acc banget buat ngerapihin alis akuuu dan tentunya terlihat wajar yaaa,Love
990,aromanya bikin pusing dan mual,Anger
991,Produknya bagus n sesuai dgn pesanan sya seller mantul makasih skss selalu,Love
992,"Sangat disarankan bagi pembeli lain untuk membeli mobilisasi tambahan, tetapi sisanya",Love
993,Barang tidak ada dalam paket,Anger
994,Akhir kabel koneksi dari pegangan telepon ke telepon tidak terpasang dengan sempurna,Sadness
995,Kualitas lem yang sangat lambat sama dengan Aibon,Anger
996,packaging rapi shg lilin datang tetap utuh response penjual cpt,Happy
997,"Elemen di sampul menggunakan pembungkus gelembung, kemudian pecah dari layanan pengiriman atau pengemasan, serta layanan pengirimannya panjang, dan aslinya sangat kecewa",Sadness
998,barang udah nyampe makasih broo,Happy
999,Nyaman dipakai Modelnya cantik,Happy
1000,sangat buruk,Anger
1001,Pesan lainnya,Anger
1002,Pelayanan ramah design maksimal hasil sesuai harapan recommended,Love
1003,"Toko itu adalah barang yang buruk, permintaan konsumen, Anda tidak perlu menjadi penjual jika gelembung dibebankan untuk pembeli",Anger
1004,hisapan lemah suara sangat bising,Anger
1005,Gambar yang sangat bagus dicoba dengan topup dari ponsel NFC yang juga bisa berterima kasih kepada penjual,Love
1006,Jahitan rapi Potongannya rapi Warnanya cantik,Happy
1007,pertama kali pesan wood pallet respon seller gercep lsg sampe dirmh awesome next aku pesan lg Terimakasih kak recommended seller,Love
1008,ko ga membantu dalam masalah jerawat nambah banyak,Sadness
1009,apabila pesanan tidak tersedia jangan kirim selain yg dipesan walau hanya beda warna saya mencari warna merah dikirim warna biru mengecewakan,Sadness
1010,beli banyak macam barang tapi produk ini tidak dikirimkan,Fear
1011,bahannya bagus jahitan rapi tebal tdk menerawang udah beli di toko ini dan hasilnya memuaskan respon penjual cepat dan kiriman jg cepat,Happy
1012,Penjual yang direkomendasikan bagus,Love
1013,sesuai dengan pesanan bahan halus kayaknya adem,Happy
1014,saya beli yg ada kabel charger lagi tidak ada jadi gimana,Fear
1015,Jahitannya rapi Ukuran sesuai Nyaman dipakai Modelnya keren,Happy
1016,sangat tipis bisa di terawang bagusan leging di pinggir jalan ini mah sangat tidak recommend price nyesel bgt gw,Sadness
1017,mantappppp recommended keyboard mousenya,Love
1018,official tapi lama banget,Anger
1019,"Beberapa spons sedikit terganggu, karena ketika dia tiba dengan lancar, tidak ada cacat",Sadness
1020,Bahannya tebal Warnanya cantik Tidak licin Ukuran sesuai Modelnya Simple Bahannya adem,Love
1021,pesan datang,Fear
1022,baguss barangnya original semua lengkap dgn garansi diproses nya juga cepat thank,Happy
1023,"Berbelanja di sini sangat cepat pengiriman dan barang -barang yang direkomendasikan dan berkemas dengan aman dan rapi akan berbelanja lagi di sini, Tuhan bersedia",Love
1024,Pashminanya pendek gak seperti yang ada di deskripsi,Fear
1025,pengiriman cepat packing rapih buku masih tersegel dengan aman terimakasih banyak,Happy
1026,cepet banget rusaknya baru sebulan pake gak bisa nyala,Sadness
1027,jelekkkk,Anger
1028,kecewa pesen barang yg dikirim cuma ga amanah banget semoga berkah aja deh,Sadness
1029,pengiriman cepat bgt mantap sukses selalu yaaa,Happy
1030,barang rusak kok dikirim,Anger
1031,"Roda Hari Baru sampai pesanan diperbaiki ditempatkan di Tokopedia Saya menipiskan pembungkusnya, terima kasih sampai dsini",Anger
1032,sangat terlalu mahal kualitas lem sama seperti aibon,Anger
1033,kalo mau kirim baca note nya dong masa nya dikirim warna sama trus fungsinya catatan buat apa,Anger
1034,Super kecewa botolnya pecah sampe bikin tangan luka chat penjual katanya salah kurir bikin komplain susah krn ga divideoin kl liat packingnya cm pake bubble wrap tipis wajar kl pecah krn di dlm kotak agak longgar krn cm ngandelin bubble wrap dikit aja Kappk lah belanja disini lg Terpaksa nyari toko lain ato merk lain utk kebutuhan vitamin,Sadness
1035,PENGIRIMAN LAMA MINTA DICANCEL TP MAKSA TTP NGIRIM,Anger
1036,elemennya benar benar mujur sisirnya juga bukan cara tombol mengklik praktis juga,Love
